iteration no,1,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.553588552,cost,28.573696
iteration no,2,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.553556828,,29.884416
iteration no,3,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.553556388,,32.505856
iteration no,4,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55247338,,39.059456
iteration no,5,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.552440556,,40.370176
iteration no,6,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.552440116,,42.991616
iteration no,7,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.552489908,,60.030976
iteration no,8,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.552457384,,61.341696
iteration no,9,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.552456944,,63.963136
iteration no,10,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.5535565,,29.884416
iteration no,11,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.553554996,,32.505856
iteration no,12,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.553554516,,37.748736
iteration no,13,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.552440228,,40.370176
iteration no,14,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.552438724,,42.991616
iteration no,15,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.552438244,,48.234496
iteration no,16,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.552457056,,61.341696
iteration no,17,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.552455552,,63.963136
iteration no,18,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.552455072,,69.206016
iteration no,19,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.553053724,,39.059456
iteration no,20,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.5530203,,40.370176
iteration no,21,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.55301986,,42.991616
iteration no,22,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55236606,,60.030976
iteration no,23,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.552331036,,61.341696
iteration no,24,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.552330596,,63.963136
iteration no,25,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.552239196,,101.974016
iteration no,26,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.552203772,,103.284736
iteration no,27,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.552203332,,105.906176
iteration no,28,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.553019972,,40.370176
iteration no,29,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.553018468,,42.991616
iteration no,30,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.553017988,,48.234496
iteration no,31,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.552330708,,61.341696
iteration no,32,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.552329204,,63.963136
iteration no,33,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.552328724,,69.206016
iteration no,34,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.552203444,,103.284736
iteration no,35,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.55220194,,105.906176
iteration no,36,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,1,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.55220146,,111.149056
iteration no,37,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.552615852,,45.350912
iteration no,38,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.552594328,,46.661632
iteration no,39,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.552593888,,49.283072
iteration no,40,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55150188,,55.836672
iteration no,41,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551480156,,57.147392
iteration no,42,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551479716,,59.768832
iteration no,43,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551496408,,76.808192
iteration no,44,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551474484,,78.118912
iteration no,45,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551474044,,80.740352
iteration no,46,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.552594,,46.661632
iteration no,47,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.552592496,,49.283072
iteration no,48,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.552592016,,54.525952
iteration no,49,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.551479828,,57.147392
iteration no,50,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551478324,,59.768832
iteration no,51,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551477844,,65.011712
iteration no,52,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551474156,,78.118912
iteration no,53,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551472652,,80.740352
iteration no,54,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551472172,,85.983232
iteration no,55,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.552305524,,55.836672
iteration no,56,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.5522788,,57.147392
iteration no,57,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.55227836,,59.768832
iteration no,58,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55182236,,76.808192
iteration no,59,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551796136,,78.118912
iteration no,60,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551795696,,80.740352
iteration no,61,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551837796,,118.751232
iteration no,62,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551811772,,120.061952
iteration no,63,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551811332,,122.683392
iteration no,64,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.552278472,,57.147392
iteration no,65,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.552276968,,59.768832
iteration no,66,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.552276488,,65.011712
iteration no,67,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.551795808,,78.118912
iteration no,68,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551794304,,80.740352
iteration no,69,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551793824,,85.983232
iteration no,70,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551811444,,120.061952
iteration no,71,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.55180994,,122.683392
iteration no,72,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,2,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.55180946,,127.926272
iteration no,73,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.552520752,,78.905344
iteration no,74,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.552504628,,80.216064
iteration no,75,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.552504188,,82.837504
iteration no,76,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55140358,,89.391104
iteration no,77,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551386956,,90.701824
iteration no,78,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551386516,,93.323264
iteration no,79,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551410008,,110.362624
iteration no,80,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551393484,,111.673344
iteration no,81,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551393044,,114.294784
iteration no,82,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.5525043,,80.216064
iteration no,83,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.552502796,,82.837504
iteration no,84,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.552502316,,88.080384
iteration no,85,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.551386628,,90.701824
iteration no,86,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551385124,,93.323264
iteration no,87,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551384644,,98.566144
iteration no,88,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551393156,,111.673344
iteration no,89,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551391652,,114.294784
iteration no,90,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,65536,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551391172,,119.537664
iteration no,91,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.551872824,,89.391104
iteration no,92,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.5518567,,90.701824
iteration no,93,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.55185626,,93.323264
iteration no,94,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.55143396,,110.362624
iteration no,95,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551415136,,111.673344
iteration no,96,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551414696,,114.294784
iteration no,97,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551532796,,152.305664
iteration no,98,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.551513672,,153.616384
iteration no,99,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,8192,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.551513232,,156.237824
iteration no,100,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,1,cpi_value,2.551856372,,90.701824
iteration no,101,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,2,cpi_value,2.551854868,,93.323264
iteration no,102,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,1,l1_ist_aso_str,4,cpi_value,2.551854388,,98.566144
iteration no,103,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,1,cpi_value,2.551414808,,111.673344
iteration no,104,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,2,cpi_value,2.551413304,,114.294784
iteration no,105,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,2,l1_ist_aso_str,4,cpi_value,2.551412824,,119.537664
iteration no,106,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,1,cpi_value,2.551513344,,153.616384
iteration no,107,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,2,cpi_value,2.55151184,,156.237824
iteration no,108,l2_data_size,524288,l2_block_size,32,l1_inst_block_size,32,l1_data_block_size,32,l2_associativity,4,l1_data_size,131072,l1_inst_size,16384,l1_data_asociativity,4,l1_ist_aso_str,4,cpi_value,2.55151136,,161.480704
